id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
3_05,0.8909090000000001,0.502041,5.5565739999999995,7.858182000000001,0.44354099999999996,48.483449,0.502041,0.723404,24.595745,3.506832,0.138776,0.11836700000000001,0.05714299999999999,0.06530599999999999,0.122449,0.050908999999999996,4.5551020410000005,1.516,20.583333,11.761905,1.75,0.047619,0.083333,0.07142899999999999,0.125,5.52381,2.583333,9.666667,1.083333,5.83871,5.112069,5.692308000000001,10.736842
3_06,0.88,0.566116,6.227273,8.806694,0.456279,61.379378,0.566116,0.909091,27.272727000000003,3.6927449999999995,0.12396700000000001,0.194215,0.045455,0.049587,0.095041,0.010909,4.409090909,1.3765180000000001,15.125,9.307692,1.625,0.038462,0.0625,0.0,0.0,1.7692310000000002,3.1875,2.875,1.1875,4.7450980000000005,4.608696,4.631579,10.114286
3_07,0.8412700000000001,0.532075,6.124649,8.661561,0.438579,55.996131999999996,0.532075,0.8837209999999999,33.581395,4.097645,0.143396,0.177358,0.041509,0.041509,0.08301900000000001,0.009524,4.369811321,1.348148,14.833332999999998,8.612903,1.7222220000000001,0.06451599999999999,0.11111099999999999,0.0,0.0,0.322581,2.666667,0.555556,0.11111099999999999,5.2291669999999995,5.7,2.5,7.076923
3_08,0.854167,0.554656,6.163921,8.717101,0.451637,59.249673,0.552846,0.8846149999999999,20.346154000000002,3.189526,0.09349600000000001,0.191057,0.077236,0.065041,0.14227599999999999,0.006944,4.534412955,1.442231,16.466667,7.264705999999999,2.266667,0.058824,0.13333299999999998,0.0,0.0,1.588235,2.5333330000000003,3.6,1.7333330000000002,4.4736839999999995,4.3333330000000005,3.9615379999999996,12.666667
3_09,0.85159,0.622951,6.880717,9.730803,0.464001,76.935749,0.618257,0.966667,28.033333000000002,3.7438839999999995,0.120332,0.20332,0.10373399999999999,0.041494,0.145228,0.028269,4.483606557,1.4081629999999998,12.2,7.625,1.6,0.0,0.0,0.0,0.0,0.8125,1.35,1.3,0.6,4.0,4.7307690000000004,3.666667,6.521739
3_10,0.86014,0.5742970000000001,6.407983,9.062257,0.45373800000000003,64.0692,0.569106,0.75,20.25,3.181981,0.10975599999999999,0.162602,0.069106,0.065041,0.13414600000000002,0.0034969999999999997,4.526104418,1.45935,17.571429000000002,7.4545449999999995,2.357143,0.030302999999999997,0.07142899999999999,0.0,0.0,1.272727,2.785714,3.0,2.142857,4.717949,4.6666669999999995,4.566667,7.302326
3_11,0.804805,0.6194029999999999,7.170108,10.140064,0.45050200000000007,78.70809399999999,0.6194029999999999,0.8863639999999999,34.568182,4.157414,0.145522,0.15298499999999998,0.067164,0.08582100000000001,0.15298499999999998,0.009009,4.358208955,1.376384,8.933333,6.090909,1.466667,0.090909,0.13333299999999998,0.045455,0.06666699999999999,2.931818,1.7666669999999998,4.3,0.43333299999999997,4.528302,4.875969,4.7692309999999996,7.017241
3_12,0.898601,0.583658,6.6162160000000005,9.356743,0.450921,67.270204,0.583658,0.96875,30.03125,3.875,0.12062300000000001,0.171206,0.050584,0.058365999999999994,0.108949,0.0034969999999999997,4.194552529,1.350195,15.117647,9.884615,1.529412,0.076923,0.117647,0.0,0.0,1.6923080000000001,2.2352939999999997,2.588235,0.705882,4.131579,4.7954550000000005,3.25,7.818182000000001
3_13,0.8687940000000001,0.530612,5.872801,8.305394999999999,0.448643,53.937684999999995,0.530612,0.8913040000000001,36.543478,4.274545,0.167347,0.126531,0.04898,0.053061000000000004,0.10204099999999999,0.003546,4.167346939,1.332016,14.470588000000001,9.111111,1.588235,0.074074,0.117647,0.0,0.0,1.148148,0.647059,1.8235290000000002,0.235294,4.5454550000000005,3.9354839999999998,3.5,7.461538000000001
3_14,0.8844770000000001,0.567347,6.279380000000001,8.880384,0.454812,61.978141,0.567347,0.827586,19.862069,3.151354,0.097959,0.228571,0.04898,0.040816000000000005,0.089796,0.01444,4.387755102,1.384615,20.583333,9.88,2.083333,0.08,0.166667,0.04,0.083333,3.04,3.75,6.3333330000000005,2.25,5.022222,4.4736839999999995,4.592593,11.137255
3_15,0.901695,0.571429,6.5900360000000004,9.319718,0.444399,65.067447,0.571429,1.0,32.0,4.0,0.120301,0.19172899999999998,0.06015,0.037594,0.09774400000000001,0.016949000000000002,4.210526316,1.3007520000000001,16.625,9.172414,1.8125,0.0,0.0,0.0,0.0,0.482759,1.125,0.875,0.125,4.388889,4.571429,3.5,5.92
3_16,0.874552,0.52459,5.794288,8.194360000000001,0.448129,52.646406999999996,0.52459,0.804348,29.76087,3.8575169999999996,0.15163900000000002,0.122951,0.06557400000000001,0.045082,0.11065599999999999,0.014337,4.180327869,1.285141,17.571429000000002,9.111111,1.9285709999999998,0.074074,0.14285699999999998,0.0,0.0,1.9259259999999998,2.142857,3.714286,1.285714,4.966667,3.692308,4.555556,8.35
3_17,0.86014,0.624,6.976532000000001,9.866306,0.460769,78.010706,0.6178859999999999,0.84375,22.78125,3.375,0.10975599999999999,0.195122,0.073171,0.044715,0.11788599999999999,0.038462,4.5360000000000005,1.388664,15.375,8.482759,1.8125,0.068966,0.125,0.0,0.0,1.3448280000000001,3.4375,2.4375,1.125,5.109091,4.794872,4.222222,7.955556
3_18,0.8807020000000001,0.633466,7.0965169999999995,10.035991000000001,0.461585,81.192396,0.633466,0.9705879999999999,32.029412,4.001837999999999,0.131474,0.187251,0.095618,0.059761,0.155378,0.052632000000000005,4.772908367,1.480159,13.368421,9.769231,1.3684209999999999,0.0,0.0,0.0,0.0,0.384615,2.2105259999999998,0.526316,0.947368,5.785714,5.4,4.8333330000000005,6.645161
3_19,0.828767,0.600823,6.622694,9.365903999999999,0.46122700000000005,70.332541,0.599174,0.942857,31.114286,3.944254,0.136364,0.14876,0.078512,0.078512,0.157025,0.010274,4.5596707819999995,1.464286,13.555556,7.8709679999999995,1.7222220000000001,0.0,0.0,0.0,0.0,0.548387,1.222222,0.9444440000000001,0.611111,6.909091,6.0588239999999995,5.5454550000000005,6.606061
3_20,0.8281790000000001,0.577869,6.38277,9.0266,0.457063,64.42634,0.5726140000000001,0.828571,24.028571,3.466163,0.120332,0.174274,0.058091,0.049793000000000004,0.107884,0.013746000000000001,4.262295082,1.341564,14.294118,7.838710000000001,1.8235290000000002,0.032257999999999995,0.058824,0.0,0.0,1.193548,2.2352939999999997,2.176471,1.470588,4.184211,4.513514,4.24,7.885714
3_21,0.8799020000000001,0.5150680000000001,6.9581919999999995,9.84037,0.395425,59.625876,0.509749,0.833333,29.166666999999997,3.8188129999999996,0.097493,0.16155999999999998,0.064067,0.061280999999999995,0.12534800000000001,0.02451,4.41369863,1.412256,14.958332999999998,9.205128,1.625,0.05128200000000001,0.083333,0.0,0.0,1.25641,2.083333,2.041667,1.041667,4.98,4.265306,4.44,8.0
3_22,0.8919600000000001,0.473239,6.304928,8.916514,0.392343,50.628522,0.473239,0.9148940000000001,39.340426,4.435111,0.121127,0.11830999999999998,0.053521000000000006,0.050704,0.104225,0.015075,4.123943662,1.314607,17.75,9.861111,1.8,0.138889,0.25,0.0,0.0,9.666667,6.8,17.4,5.35,4.4338239999999995,4.272989,4.364486,20.019607999999998
3_23,0.899244,0.54902,7.335116,10.37342,0.403013,67.027925,0.54902,0.8653850000000001,38.942308000000004,4.4126129999999995,0.12605,0.14845899999999998,0.081232,0.033613,0.114846,0.012594,4.1456582630000005,1.3641459999999999,17.9,9.421053,1.9,0.078947,0.15,0.026316000000000003,0.05,2.342105,1.75,4.45,0.25,4.285714,3.977528,4.8,14.578947
3_24,0.8864139999999999,0.48995,6.911592,9.774467,0.381321,56.22446,0.48995,0.814815,35.851852,4.233902,0.110553,0.153266,0.050251,0.045226,0.09547699999999999,0.013363,4.22361809,1.37,14.740741,9.476189999999999,1.555556,0.047619,0.074074,0.0,0.0,1.785714,1.407407,2.777778,0.592593,5.631579,4.906667,4.375,11.627907
3_25,0.90099,0.482192,6.5140519999999995,9.212261,0.390444,52.876596,0.48076899999999995,0.85,28.9,3.8013160000000004,0.093407,0.148352,0.06044,0.046702999999999995,0.107143,0.00495,4.2,1.291209,17.333333,9.578947,1.8095240000000001,0.026316000000000003,0.047619,0.0,0.0,0.973684,3.6190480000000003,1.7619049999999998,1.4285709999999998,4.592105,4.243243,4.466667,8.875
3_26,0.876289,0.554913,7.298744999999999,10.321984,0.40776999999999997,67.710868,0.547059,0.86,36.98,4.3,0.126471,0.18529400000000001,0.061765,0.044118,0.10588199999999999,0.015463999999999999,4.537572254,1.4852940000000001,15.454545000000001,9.189189,1.681818,0.027027,0.045455,0.0,0.0,2.243243,1.318182,3.7727269999999997,0.727273,5.827586,5.216867,5.4375,8.862745
3_27,0.9064040000000001,0.502717,6.819189999999999,9.643792,0.3926,57.168673,0.502717,0.759259,31.12963,3.9452269999999996,0.11141300000000001,0.154891,0.07337,0.040761,0.11413,0.019704,4.258152174,1.409214,16.772727,9.972973,1.681818,0.027027,0.045455,0.0,0.0,1.432432,0.818182,2.409091,0.318182,5.222222,4.849057,5.0,9.416667
3_28,0.8777510000000001,0.560773,7.544436,10.669443,0.402881,70.40933000000001,0.557103,0.948276,52.155172,5.106622,0.153203,0.164345,0.061280999999999995,0.041783,0.10306400000000002,0.012225,4.005524862,1.290859,17.238095,9.526316,1.8095240000000001,0.078947,0.14285699999999998,0.0,0.0,2.2631580000000002,2.761905,4.095238,0.666667,3.672414,4.046512,3.357143,10.436364
3_29,0.8768469999999999,0.5617979999999999,7.495317,10.599979,0.405124,70.237024,0.5617979999999999,0.88,38.72,4.4,0.123596,0.182584,0.081461,0.033708,0.11516900000000001,0.012315000000000001,4.43258427,1.4329610000000002,15.478260999999998,8.476189999999999,1.8260869999999998,0.07142899999999999,0.130435,0.0,0.0,1.595238,1.2608700000000002,2.913043,0.347826,3.9310339999999995,4.462687,5.5,8.208333
3_30,0.887805,0.48626400000000003,6.560055999999999,9.277321,0.391409,53.610613,0.48626400000000003,0.772727,39.409091,4.43898,0.14010999999999998,0.137363,0.049451,0.043956,0.093407,0.012195000000000001,4.137362637,1.2939559999999999,14.56,8.272727,1.76,0.068182,0.12,0.0,0.0,1.909091,1.92,3.36,0.68,4.125,4.154762,3.823529,10.521739
3_31,0.888601,0.553623,7.2712460000000005,10.283094,0.407955,67.31043100000001,0.553936,0.9285709999999999,48.285714,4.913538,0.151603,0.157434,0.06705499999999999,0.049563,0.116618,0.023316,4.588405797,1.526163,16.380952,9.555556,1.714286,0.0,0.0,0.0,0.0,0.9444440000000001,2.428571,1.619048,1.380952,5.019608,5.5,3.5517239999999997,7.72093
3_32,0.8994969999999999,0.473538,6.344344,8.972257,0.39105300000000004,50.905634,0.472067,0.660377,23.113208,3.3995010000000003,0.09776499999999999,0.187151,0.055866,0.019553,0.075419,0.025126,4.417827298,1.34349,17.9,10.228571,1.75,0.0,0.0,0.0,0.0,0.914286,1.9,1.6,0.55,5.052632,4.5625,4.363636,6.258065
3_33,0.8975,0.5766020000000001,7.7251710000000005,10.925042,0.406047,74.513217,0.5766020000000001,0.960784,47.078431,4.851723000000001,0.13649,0.17827300000000001,0.047354,0.05571,0.10306400000000002,0.0175,4.353760446,1.417827,14.36,8.756098,1.64,0.024390000000000002,0.04,0.0,0.0,1.439024,2.12,2.36,1.4,5.150943,4.644068,4.6,11.842105
3_34,0.8925,0.537604,7.202696,10.18615,0.400715,64.380634,0.5378149999999999,0.836735,34.306121999999995,4.141625,0.114846,0.159664,0.084034,0.064426,0.14845899999999998,0.0125,4.384401114,1.4329610000000002,16.272727,9.421053,1.727273,0.0,0.0,0.0,0.0,0.526316,1.545455,0.909091,0.454545,4.676471,4.4,3.7,5.307691999999999
3_35,0.888337,0.5474859999999999,7.324864,10.358922,0.40245,66.716608,0.5474859999999999,0.8214290000000001,37.785714,4.346591,0.128492,0.145251,0.078212,0.044693000000000004,0.122905,0.039702,4.340782123,1.3822709999999998,17.95,9.447367999999999,1.9,0.052632000000000005,0.1,0.0,0.0,3.631579,3.1,6.9,1.15,4.983871,4.5434779999999995,4.434783,12.761905
3_36,0.8822120000000001,0.52861,7.160671000000001,10.126717999999999,0.396712,62.799983,0.52861,0.711864,29.898305,3.8664129999999997,0.11444100000000001,0.16348800000000002,0.046322,0.054496,0.10081699999999999,0.021634999999999998,4.48773842,1.422872,18.5,9.487179,1.95,0.10256400000000002,0.2,0.0,0.0,2.461538,1.9,4.8,0.0,4.236842,4.4583330000000005,0.0,12.530612
3_37,0.895782,0.531856,7.1455,10.105263,0.39920900000000004,63.159662,0.531856,0.872727,41.890909,4.57662,0.132964,0.132964,0.060941999999999996,0.052632000000000005,0.11357300000000001,0.022333000000000002,4.3850415510000005,1.400552,14.44,9.25641,1.56,0.05128200000000001,0.08,0.0,0.0,1.435897,0.52,2.24,0.36,5.461538,5.0,6.6666669999999995,9.352941
3_38,0.897019,0.55287,7.112497,10.058589999999999,0.4131,66.06614,0.55287,0.8125,31.6875,3.9804209999999998,0.117825,0.18731099999999998,0.07855,0.045317,0.123867,0.059621,4.595166163,1.503012,18.444444,10.375,1.7777779999999999,0.125,0.22222199999999998,0.03125,0.055555999999999994,8.40625,4.3333330000000005,14.944444,3.5,4.935897,4.579926,4.31746,15.614457999999999
3_39,0.9086290000000001,0.544693,7.287491999999999,10.30607,0.40206,66.02678900000001,0.544693,0.959184,45.081633000000004,4.747717,0.13128499999999999,0.145251,0.058659,0.058659,0.117318,0.007614,4.226256983,1.324022,15.565217,9.944444,1.565217,0.138889,0.21739099999999997,0.0,0.0,3.5,3.217391,5.478261,0.956522,4.297297,4.1666669999999995,3.681818,10.987013000000001
3_40,0.9205129999999999,0.49582200000000004,6.642900999999999,9.394480999999999,0.394554,55.21813,0.49582200000000004,0.836066,42.639344,4.617323000000001,0.142061,0.11420599999999999,0.036212,0.069638,0.10585,0.010256,4.587743733,1.505556,17.142857,12.413793,1.380952,0.172414,0.23809499999999997,0.034483,0.047619,6.413793,3.095238,8.857142999999999,0.6190479999999999,5.1384620000000005,4.983871,4.692308000000001,10.911392
3_41,0.9081799999999999,0.48345600000000005,7.973358999999999,11.276032,0.344666,61.63236800000001,0.48345600000000005,0.84375,45.5625,4.772971,0.09926499999999999,0.163603,0.073529,0.038603,0.112132,0.020033000000000002,4.415441176,1.415751,18.2,10.5,1.7333330000000002,0.05769199999999999,0.1,0.0,0.0,1.384615,1.466667,2.4,0.8,4.181818,4.222222,4.1666669999999995,10.7
3_42,0.88986,0.499018,7.960857000000001,11.258352,0.354092,63.638589,0.499018,0.815385,43.215385,4.648408,0.104126,0.194499,0.07269199999999999,0.037328,0.11002,0.017483000000000002,4.485265226,1.3829790000000002,17.862069,10.156863000000001,1.758621,0.019608,0.034483,0.0,0.0,0.764706,1.655172,1.3448280000000001,0.344828,4.1458330000000005,4.2307690000000004,5.0,7.688889
3_43,0.924731,0.45930200000000004,7.3774880000000005,10.433342999999999,0.347283,55.441515,0.45930200000000004,0.821918,49.315068,4.965635,0.116279,0.12209300000000001,0.07170499999999999,0.040698000000000005,0.112403,0.023297,4.2558139530000005,1.405039,19.111110999999998,12.285714,1.555556,0.047619,0.074074,0.0,0.0,1.9047619999999998,1.592593,2.9629630000000002,0.148148,4.3953489999999995,4.55,4.0,9.045455
3_44,0.888502,0.502935,8.039105000000001,11.369011,0.354148,64.6358,0.501961,0.746269,37.313433,4.319342,0.098039,0.17451,0.090196,0.056863,0.147059,0.017422,4.5146771039999996,1.419608,16.483871,8.516667,1.935484,0.016666999999999998,0.032257999999999995,0.016666999999999998,0.032257999999999995,1.466667,0.8709680000000001,2.83871,0.322581,5.629630000000001,3.9772730000000003,3.6,12.888889
3_45,0.906173,0.5694819999999999,7.714331,10.909711,0.402321,73.131853,0.5694819999999999,0.816327,32.653061,4.04061,0.108992,0.215259,0.07356900000000001,0.057221,0.13079000000000002,0.041975,5.125340598999999,1.66485,15.956522,10.485714,1.521739,0.028571,0.043477999999999996,0.0,0.0,0.942857,2.913043,1.434783,0.913043,4.447761,5.515152,4.52381,7.955556
3_46,0.900673,0.5420560000000001,8.865559,12.537792999999999,0.353648,75.735097,0.5420560000000001,0.9294120000000001,73.423529,6.059023000000001,0.14766400000000002,0.168224,0.063551,0.069159,0.13271,0.03367,4.414953271,1.451673,17.354839000000002,9.781818,1.7741939999999998,0.054545,0.096774,0.0,0.0,2.218182,1.16129,3.9354839999999998,0.741935,4.6666669999999995,5.196721,4.217391,10.888889
3_47,0.8610110000000001,0.5601659999999999,8.696114,12.298163,0.36788899999999997,78.025361,0.555556,0.797297,47.040541,4.8497699999999995,0.12369000000000001,0.218029,0.075472,0.046122,0.121593,0.057762,4.738589212,1.56701,18.538462,9.094339999999999,2.038462,0.037736,0.076923,0.018868,0.038462,1.415094,2.961538,2.884615,0.8461540000000001,5.272727,5.6666669999999995,5.863636,9.709677000000001
3_48,0.905882,0.5194810000000001,8.528029,12.060454,0.35015300000000005,69.942049,0.5194810000000001,0.8961040000000001,61.831168999999996,5.560178,0.12801500000000002,0.150278,0.079777,0.051948,0.131725,0.015125999999999999,4.313543599,1.3770790000000002,15.941176,10.226415,1.558824,0.018868,0.029412,0.0,0.0,1.471698,1.9411759999999998,2.294118,1.294118,4.727273,4.371795,4.113636,8.96
3_49,0.881849,0.518447,8.319412,11.765426,0.355197,68.55825,0.518447,0.914286,58.514286,5.408987000000001,0.12427200000000001,0.168932,0.06990299999999999,0.05436900000000001,0.12427200000000001,0.032534,4.761165049,1.4788459999999999,17.233333,9.4,1.833333,0.018182,0.033333,0.0,0.0,0.4,0.733333,0.733333,0.2,4.181818,4.090909,4.5,7.523810000000001
3_50,0.883446,0.487572,7.884503,11.150371,0.349569,61.670266000000005,0.487572,0.851351,53.635135,5.178568,0.120459,0.151052,0.07648200000000001,0.055449,0.131931,0.028716000000000002,4.340344168000001,1.501894,18.821429000000002,9.943396,1.892857,0.018868,0.035713999999999996,0.0,0.0,1.018868,0.75,1.9285709999999998,0.178571,4.7619050000000005,3.9814809999999996,5.2,9.5
3_51,0.845124,0.507901,7.559023,10.690073,0.371244,62.468157,0.506787,0.8225809999999999,41.951613,4.579935,0.11538499999999999,0.169683,0.081448,0.045249,0.126697,0.055449,4.81489842,1.575556,20.318182,7.7068970000000006,2.636364,0.068966,0.181818,0.0,0.0,1.6724139999999998,2.636364,4.409091,1.454545,4.655172,4.2268040000000004,4.25,12.575758
3_52,0.8875430000000001,0.522417,8.366833,11.832489,0.35612699999999997,69.45657299999999,0.522417,0.8426969999999999,63.202247,5.621487999999999,0.146199,0.140351,0.081871,0.037037,0.11890799999999999,0.031142000000000003,4.500974659,1.441006,18.392857,9.716981,1.892857,0.037736,0.07142899999999999,0.0,0.0,4.09434,2.25,7.75,0.75,4.809524,4.493087999999999,4.3333330000000005,15.387097
3_53,0.8954639999999999,0.501099,7.558126,10.688805,0.367212,61.549127,0.5,0.916667,50.416667,5.02079,0.121145,0.15859,0.07489,0.044052999999999995,0.11894300000000001,0.043393,5.0065934069999996,1.6558439999999999,18.28,12.694444,1.44,0.11111099999999999,0.16,0.027777999999999997,0.04,3.666667,3.24,5.28,1.24,5.555556,4.909091,5.2258059999999995,10.435897
3_54,0.897747,0.519305,8.357422999999999,11.819181,0.35464,68.914986,0.519305,0.882353,66.17647099999999,5.752237,0.144788,0.15444000000000002,0.07335900000000001,0.046332,0.119691,0.017331,4.455598456000001,1.458574,16.741935,9.611111,1.7419349999999998,0.0,0.0,0.0,0.0,1.166667,1.935484,2.032258,1.032258,4.25,4.380952,4.0625,10.875
3_55,0.8910370000000001,0.42011800000000005,6.688991000000001,9.459662,0.343511,47.817226,0.42011800000000005,0.672131,27.557377000000002,3.7119660000000003,0.080868,0.130178,0.08284,0.053253999999999996,0.136095,0.029876999999999997,4.408284023999999,1.503906,18.25,10.22,1.785714,0.04,0.07142899999999999,0.02,0.035713999999999996,2.16,2.035714,3.857143,1.607143,4.77193,4.388889,3.933333,11.774194
3_56,0.9003690000000001,0.534836,8.354405999999999,11.814915,0.363406,71.383501,0.534836,0.9464290000000001,50.160714,5.0080290000000005,0.108607,0.192623,0.06557400000000001,0.05123,0.116803,0.007379999999999999,4.3790983610000005,1.411043,21.217391,9.207547,2.304348,0.037736,0.086957,0.0,0.0,1.188679,3.5217389999999997,2.73913,0.7391300000000001,4.518519,4.650794,3.411765,7.962264
3_57,0.884106,0.45318400000000003,7.40508,10.472364,0.342683,54.919148,0.45318400000000003,0.878049,63.219512,5.622255,0.134831,0.11235999999999999,0.044944,0.052434,0.09737799999999999,0.011589,3.93258427,1.336431,16.272727,8.261538,1.969697,0.061538,0.12121199999999999,0.030769,0.06060599999999999,2.384615,2.606061,4.696969999999999,1.212121,3.77907,3.7612900000000002,3.825,13.134328
3_58,0.9266549999999999,0.472973,7.61178,10.764682,0.34871599999999997,58.315086,0.472973,0.8641979999999999,60.493827,5.499719,0.13513499999999998,0.138996,0.055985,0.032819,0.08880299999999999,0.019678,4.272200772,1.312139,24.666667,13.282051000000001,1.857143,0.05128200000000001,0.095238,0.0,0.0,2.7948720000000002,1.190476,5.190476,0.809524,4.88,4.431193,4.823529,12.208333
3_59,0.870466,0.561508,8.913662,12.605822,0.362792,79.670602,0.561508,0.833333,50.0,5.0,0.119048,0.198413,0.075397,0.051587,0.12698399999999999,0.027634,4.593253968,1.505882,20.28,7.3478259999999995,2.76,0.0,0.0,0.0,0.0,1.246377,0.76,3.44,0.88,4.842105,5.046512,3.636364,9.466667
3_60,0.904984,0.476764,8.125998,11.491896,0.336615,61.603556000000005,0.476764,0.8235290000000001,57.647059,5.368755,0.12048199999999999,0.134251,0.07056799999999999,0.039587,0.11015499999999999,0.012461,4.246127367,1.4,18.25,11.230769,1.625,0.09615399999999999,0.15625,0.0,0.0,7.365385000000001,1.6875,11.96875,1.0,4.740741000000001,4.041775,4.125,21.651163
4_01,0.892,0.565022,5.966273,8.437584,0.467233,59.107808,0.565022,0.785714,17.285714000000002,2.939874,0.09865499999999999,0.161435,0.044843,0.049326999999999996,0.09417,0.012,4.551569507,1.421525,18.666667,10.181818,1.833333,0.272727,0.5,0.0,0.0,5.181818,7.0833330000000005,9.5,2.916667,4.776471,4.535088,4.657143,11.835294000000001
4_02,0.899676,0.532374,6.276598,8.87645,0.43239399999999995,57.148878,0.532374,0.777778,16.333333,2.857738,0.07554,0.18705,0.053957000000000005,0.039568,0.093525,0.012944999999999998,4.309352518,1.378571,18.533333,10.296296,1.8,0.11111099999999999,0.2,0.0,0.0,1.111111,2.4666669999999997,2.0,0.733333,5.081081,4.133333,3.818182,6.571428999999999
4_03,0.8936879999999999,0.650558,7.544786,10.669938,0.454308,89.513116,0.650558,1.0,24.0,3.4641019999999996,0.089219,0.219331,0.09665399999999999,0.063197,0.159851,0.026577999999999997,4.73605948,1.442379,20.692307999999997,9.275862,2.230769,0.103448,0.230769,0.0,0.0,3.0,2.307692,6.692308000000001,1.0769229999999999,4.633333,4.448276,3.785714,10.615385
4_04,0.906149,0.589286,6.972523,9.860636,0.440222,71.121285,0.589286,0.909091,27.272727000000003,3.6927449999999995,0.107143,0.225,0.060714,0.032143,0.09285700000000001,0.05177999999999999,4.610714286,1.421986,21.538462,10.37037,2.076923,0.074074,0.153846,0.055555999999999994,0.11538499999999999,6.777778,10.230769,14.076923,8.461538000000001,5.015038,4.775956,4.836364,13.862069
4_05,0.891176,0.524752,6.458933,9.134311,0.42011400000000004,57.485431999999996,0.524752,0.967742,29.032258000000002,3.810004,0.09901,0.13531400000000002,0.082508,0.029702999999999997,0.11221099999999999,0.023528999999999998,4.066006601000001,1.338816,20.2,9.46875,2.1333330000000004,0.09375,0.2,0.03125,0.06666699999999999,4.15625,3.8,8.866667,1.666667,4.035088,4.330826999999999,4.08,10.648649
4_06,0.8955219999999999,0.639004,7.014508,9.920012,0.468095,81.730275,0.6375,0.875,24.5,3.5,0.116667,0.208333,0.07083300000000001,0.05416699999999999,0.125,0.033582,4.680497925,1.475,26.666666999999997,10.434783,2.555556,0.26087,0.666667,0.043477999999999996,0.11111099999999999,9.739130000000001,5.0,24.888889000000002,1.333333,4.955556,4.892857,4.75,19.107692
4_07,0.913043,0.545788,6.3766110000000005,9.01789,0.436924,59.657904,0.545788,0.8139529999999999,28.488372,3.774147,0.12820499999999999,0.18315,0.06227100000000001,0.029304000000000004,0.091575,0.040133999999999996,4.340659341,1.457875,21.0,10.111111,2.076923,0.148148,0.307692,0.074074,0.153846,7.777778,7.846153999999999,16.153845999999998,3.307692,5.372548999999999,4.733333,4.697674,12.185185
4_08,0.8684209999999999,0.611321,7.03683,9.951581,0.450883,75.87824300000001,0.609848,0.864865,27.675676,3.719924,0.12121199999999999,0.23863600000000001,0.075758,0.030302999999999997,0.10606099999999999,0.032895,4.79245283,1.5714290000000002,17.6,7.764705999999999,2.266667,0.058824,0.13333299999999998,0.0,0.0,0.941176,3.933333,2.1333330000000004,1.2,5.1525419999999995,5.53125,4.611111,7.307691999999999
4_09,0.885906,0.590909,6.789028999999999,9.601136,0.44838599999999995,69.93101,0.590909,0.9696969999999999,31.030303000000004,3.9389279999999998,0.12121199999999999,0.234848,0.064394,0.053029999999999994,0.117424,0.030201,4.848484848,1.441509,14.666667000000002,8.8,1.666667,0.06666699999999999,0.11111099999999999,0.0,0.0,3.933333,4.277778,6.555556,1.666667,5.0,4.6779660000000005,4.5,8.9
4_10,0.87055,0.669145,7.760350999999999,10.974794000000001,0.45678599999999997,96.83742099999999,0.669145,0.96875,30.03125,3.875,0.11524200000000001,0.36803,0.05948,0.033457,0.092937,0.06796100000000001,4.959107807,1.636364,20.692307999999997,9.962963,2.076923,0.0,0.0,0.0,0.0,0.592593,0.461538,1.230769,0.230769,6.3333330000000005,4.4375,3.666667,6.0
4_11,0.895623,0.56391,6.503325,9.19709,0.44322700000000004,63.22825,0.56391,0.891892,29.432432000000002,3.836172,0.12405999999999999,0.146617,0.067669,0.056391,0.12405999999999999,0.023569,4.312030075,1.398496,26.6,8.580645,3.1,0.0,0.0,0.0,0.0,0.41935500000000003,1.0,1.3,0.7,3.9,4.076923000000001,3.285714,7.6
4_12,0.876667,0.490494,5.624667,7.9544809999999995,0.432331,47.832696,0.490494,0.92,21.16,3.252691,0.087452,0.190114,0.026616,0.026616,0.053232,0.03,4.47148289,1.459259,23.909091,8.766667,2.727273,0.06666699999999999,0.181818,0.083333,0.227273,3.3,7.818182000000001,9.0,5.181818,4.930233,4.272727,3.824561,9.878788
4_13,0.9042899999999999,0.529197,6.194093,8.75977,0.433754,56.148340000000005,0.529197,0.878049,31.609756,3.975535,0.13138699999999998,0.164234,0.054745,0.029197000000000004,0.083942,0.006601,3.9489051089999996,1.301818,21.076923,10.148147999999999,2.076923,0.074074,0.153846,0.0,0.0,2.1851849999999997,3.4615379999999996,4.538462,1.461538,4.377778,4.220339,3.7368419999999998,9.107142999999999
4_14,0.8566549999999999,0.6309520000000001,7.0824229999999995,10.016059,0.460668,80.49131700000001,0.629482,0.8846149999999999,20.346154000000002,3.189526,0.091633,0.250996,0.059761,0.071713,0.131474,0.071672,4.873015873,1.580392,21.333333,8.0,2.666667,0.03125,0.083333,0.078125,0.208333,1.53125,5.0833330000000005,4.0833330000000005,3.166667,4.47541,5.061224,3.710526,8.557377
4_15,0.927798,0.560311,6.351568,8.982472999999999,0.447248,61.514667,0.560311,0.8214290000000001,18.892857,3.0735040000000002,0.089494,0.171206,0.093385,0.054475,0.14786,0.090253,4.852140078,1.638132,23.363636,12.85,1.818182,0.0,0.0,0.0,0.0,0.55,2.909091,1.0,1.545455,6.40625,6.5454550000000005,6.0,7.3684210000000006
